x,y,z,count
-434.839,212.661,-156.781,81
-237.444,-9.62525,192.157,87
-64.6173,352.859,-115.303,102
-588.619,141.859,-86.1465,75
87.2385,9.95985,349.42,85
-27.0741,-142.604,-174.981,108
-141.665,-87.7221,-426.031,76
329.802,-329.357,-23.7502,93
0.938701,51.2315,418.98,83
399.858,193.344,406.615,86
-343.913,169.954,45.0663,108
-304.666,216.471,-290.761,111
-173.88,14.8992,-231.921,88
-477.663,215.726,-257.302,104
-25.4962,532.287,224.005,75
-290.04,307.679,-77.9594,88
-114.962,-64.7053,336.656,97
238.947,307.956,401.933,112
-285.048,-291.503,170.491,91
226.704,-369.088,310.057,117
601.48,-149.501,0.162149,10
72.6495,-436.178,400.666,69
182.151,473.145,27.8317,119
19.9693,34.0084,-312.561,96
-172.711,38.5599,-316.72,100
364.038,251.561,34.9984,86
335.126,185.97,-340.674,104
-149.084,8.12472,-170.752,82
115.192,580.629,166.297,70
169.855,455.222,-23.7488,132
-85.4199,85.1951,-369.143,86
-421.945,350.428,-123.001,65
-379.013,-106.375,391.968,84
452.762,194.21,-261.336,72
-535.742,203.458,134.101,91
460.187,-241.631,-90.1323,80
237.348,-357.496,-21.4344,100
226.134,93.584,-440.8,95
327.236,112.669,232.691,118
264.938,29.3491,-556.657,29
-353.732,-45.7873,-388.57,67
-404.444,-204.169,124.352,94
-48.3919,-379.147,119.159,112
201.629,279.566,504.66,97
67.3933,104.674,523.372,96
-219.695,-546.524,115.517,136
-26.2166,302.019,374.527,82
-240.472,53.9223,-285.791,110
-172.149,-535.584,235.269,69
-8.00787,223.346,494.481,167
283.921,430.342,149.815,94
2.33806,35.6719,-199.952,91
-59.7846,-278.355,-537.036,132
253.481,490.898,-101.074,111
596.03,57.7714,-18.3637,88
197.188,209.512,-38.4938,93
-182.443,389.396,248.429,94
-453.674,45.9911,-62.3038,98
-219.552,383.305,76.441,104
503.769,-155.964,229.929,93
15.1577,-371.596,-469.079,84
-101.761,-181.578,65.5525,96
-215.986,426.315,141.326,87
-49.3373,-316.139,135.213,100
-205.713,9.37087,529.452,81
227.931,292.45,475.521,92
0.664897,15.9778,-404.155,94
-18.2697,243.694,-15.0046,84
184.57,500.362,-52.6562,128
289.636,344.35,-8.04083,91
332.642,-6.71229,185.549,77
378.906,-182.524,5.02925,86
-138.365,-76.6315,374.46,96
-124.212,-315.411,446.022,97
-168.279,-107.703,-481.867,95
-203.029,-64.1455,-386.235,89
102.721,149.911,87.0025,89
426.63,61.035,-307.606,73
462.749,-356.146,129.137,77
85.2945,-310.751,-460.747,100
-72.103,-220.292,-282.116,101
449,91.1207,96.1687,92
-307.919,525.654,-6.51441,143
160.205,153.608,-123.144,85
125.186,-147.003,360.147,79
-293.073,31.109,-530.418,56
412.381,-263.107,256.534,83
-251.662,-278.301,-197.008,99
63.8018,-574.817,180.309,70
-285.76,442.391,-95.3026,111
528.533,-12.5143,-179.239,116
-397.569,405.28,-26.0765,71
-237.259,381.798,46.4309,89
-61.5619,-474.229,-12.6851,106
269.089,-447.961,107.977,80
-189.037,14.4445,251.93,81
-519.31,-136.822,108.001,99
77.1671,-389.73,-177.47,112
47.5079,162.351,222.73,74
-393.311,106.064,90.1909,81
-287.93,-169.6,-99.3167,89
-261.781,49.5717,158.284,85
151.668,-436.395,-322.818,80
127.442,-183.074,487.136,82
330.868,205.918,368.741,103
-414.153,-371.75,160.014,76
-293.687,440.945,-187.318,85
78.3286,-347.264,-344.907,87
-392.236,-61.2115,327.075,82
343.976,76.5983,79.6706,113
240.919,327.984,215.887,101
-17.5214,209.227,-165.004,93
-424.24,-46.1623,-107.082,92
-365.585,97.7566,171.209,96
-197.804,-138.355,-275.674,84
-115.258,484.648,-35.6516,114
60.6872,-278.716,-312.004,80
-488.432,132.233,244.532,91
351.061,342.196,118.24,77
235.874,449.234,-133.597,109
-143.086,-234.785,-404.849,95
110.526,123.993,-490.462,93
-376.013,-445.898,-5.6516,81
183.472,-139.608,534.87,92
514.342,131.134,-225.998,88
-173.192,-306.926,-452.477,105
434.852,7.56448,278.566,77
-126.539,-186.166,-308.467,97
-14.8604,268.335,-204.418,97
33.3724,-167.269,-547.655,127
-222.801,491.557,135.678,96
218.822,149.917,-179.342,96
-278.792,-492.203,-48.1779,107
-298.844,250.234,385.775,101
156.851,-387.046,-320.658,82
-383.949,-135.686,181.235,94
376.224,-91.4592,127.159,89
271.502,81.5454,-297.685,75
-74.5118,48.5334,-351.634,105
14.0464,528.103,73.9454,85
173.567,-164.823,207.512,86
-54.2055,121.395,-390.334,106
-128.786,23.4639,-464.677,110
389.936,-119.246,226.664,76
201.515,-76.4321,92.7631,87
-194.22,-254.292,-7.3605,84
534.991,121.73,139.629,83
-383.558,-281.848,-262.323,102
243.07,-413.75,-153.497,86
14.0021,189.4,55.2955,87
-304.907,526.147,22.9689,120
-411.276,125.807,390.073,66
-461.317,-85.8799,287.06,106
-406.741,223.849,-335.803,98
-332.761,-69.7264,345.905,91
-265.692,-127.98,189.494,96
177.721,-196.931,233.143,91
-189.242,-257.915,-420.245,85
383.321,26.7172,-436.605,67
-363.361,-135.745,30.4745,83
128.541,-126.166,214.097,101
-161.273,-397.675,227.488,105
101.646,-164.384,-441.998,90
-338.802,-454.943,123.742,84
-145.951,-37.5294,-447.78,101
336.604,88.5786,-336.463,93
-37.2076,108.463,126.299,89
-294.242,221.842,-167.751,94
-131.385,37.2639,-574.699,84
207.538,165.423,-317.075,99
481.29,182.542,128.86,79
367.809,208.978,185.446,97
-401.856,-245.66,-255.48,83
-427.089,-119.228,-336.423,63
-157.276,-305.528,-455.687,104
-425.247,224.26,341.17,102
-338.729,-319.25,-99.624,92
-254.002,83.707,365.142,76
-478.649,-355.528,0.263226,63
259.501,-343.51,264.421,88
252.212,-251.27,174.565,101
256.535,-83.7024,-236.923,98
239.319,341.2,-234.814,104
-59.8132,140.098,-464.675,101
398.016,114.138,-20.8206,82
258.925,-124.647,-367.722,82
470.69,52.0345,-147.688,99
-445.891,-344.179,-156.345,82
-13.0451,-31.1208,-485.979,117
113.949,436.687,408.029,62
115.846,349.022,255.468,103
276.548,23.6815,305.797,85
-24.4314,524.658,28.2598,103
-509.611,-62.7051,39.0293,105
179.459,167.351,-33.485,90
-105.735,227.341,-13.7353,91
30.0111,-166.114,-475.554,124
-72.4897,-224.729,208.445,99
-106.785,-79.289,-56.877,93
-9.15924,-178.977,484.175,120
-133.081,-43.4538,168.773,81
-271.682,-511.418,83.5488,111
300.171,3.03416,-378.16,81
-109.605,432.592,-420.057,67
-43.4517,-192.547,-185.126,99
55.8543,217.016,-135.61,83
-234.791,-412.031,-262.264,94
-89.6918,18.8674,-513.462,104
-112.386,-18.3271,52.8209,85
112.325,114.202,182.91,103
-557.6,-126.858,104.254,75
459.058,59.3756,-268.149,108
579.195,-187.45,-81.3372,42
-353.124,-168.677,32.6995,97
-62.529,548.333,-86.36,112
350.29,-357.377,-176.926,114
-120.95,303.193,-142.591,100
1.00297,118.204,200.743,80
516.376,-107.935,-109.367,116
230.023,-343.832,-295.369,95
384.922,5.10559,100.373,86
230.287,496.974,75.2306,119
316.323,452.947,258.894,145
-136.703,-217.515,-379.827,106
238.181,-448.173,92.5477,104
167.967,463.731,141.495,105
-472.681,-75.8683,351.185,100
358.615,-477.096,167.55,25
-123.924,-371.273,-391.572,92
227.127,218.243,-43.7014,98
308.662,-145.389,-259.274,91
53.1593,185.64,201.958,87
-295.729,124.16,495.329,61
259.088,379.15,3.19221,97
526.187,217.75,238.46,81
-567.791,90.8359,-53.1074,78
-182.958,385.411,-101.466,97
245.905,34.5511,-8.62025,77
303.509,-66.8134,176.711,99
393.565,-109.661,-360.086,85
-302.52,290.556,238.463,121
391.325,-389.189,-7.93064,94
256.237,-187.708,-527.912,67
70.2962,553.048,-239.12,68
36.2946,261.564,-362.679,95
-36.9918,-228.727,-153.156,96
228.262,-66.4707,242.611,84
-163.003,-390.09,-303.036,89
-15.8029,-375.241,-80.3503,107
338.955,-152.963,472.75,70
-98.2898,101.58,-236.473,93
300.223,-437.22,-35.669,93
-291.71,260.006,268.872,119
-126.064,12.3739,-467.171,81
64.3467,-459.155,22.0929,103
1.81556,-331.869,273.506,90
240.329,40.4286,369.393,87
542.094,83.349,216.724,119
-556.46,-174.662,155.812,96
310.885,333.432,-152.188,110
-69.7728,105.785,-90.7099,97
281.818,130.698,357.934,113
30.8896,-16.845,431.524,90
51.435,-97.7843,580.638,126
-188.761,-61.6151,413.851,100
71.3296,42.3233,115.906,110
136.687,126.679,542.798,81
-231.454,169.747,-264.189,97
237.731,551.25,125.569,103
-103.892,32.6494,267.424,77
-56.7888,185.63,529.267,156
177.384,-217.576,10.9807,99
12.2136,-26.6579,269.258,82
419.423,-209.626,37.7811,92
-12.2711,-323.941,213.297,80
500.809,-143.628,-49.5378,67
4.00701,308.016,163.588,90
-196.863,218.751,463.442,102
56.9586,-363.704,18.2032,96
-317.54,58.662,-310.89,86
-327.411,-297.644,-55.0715,90
-108.987,192.283,115.066,105
-401.828,-202.968,-89.3159,84
-381.984,-226.962,89.409,96
370.113,-423.863,-234.125,90
-76.1145,113.216,-226.581,91
230.021,178.85,236.262,86
252.669,18.7074,361.178,78
455.125,-193.675,-23.1408,86
66.1752,-110.24,510.833,116
-421.04,-346.322,68.6155,90
91.8771,382.997,-335.586,119
297.693,-172.957,156.859,76
-256.366,20.7137,161.756,84
112.759,-102.626,-300.14,90
521.605,84.4069,97.6205,98
-296.656,-107.82,2.11885,80
-390.167,-118.357,129.873,92
-35.7255,6.32667,88.0576,99
-381.648,109.161,81.1275,83
254.828,330.03,-153.349,87
-200.968,-259.694,447.559,100
-151.166,221.959,-291.18,102
134.248,-228.752,13.8303,76
114.054,-137.232,-592.946,93
97.1964,-54.1522,-101.635,102
-325.711,169.338,-411.443,80
332.311,493.269,-81.8106,117
471.241,237.508,82.6839,69
244.58,246.12,-471.48,83
565.412,-12.5787,254.127,41
-107.559,238.43,-257.545,107
-456.979,43.5796,-386.839,82
-389.685,-36.1294,-229.489,102
-64.6403,-129.814,-156.447,82
-213.87,178.417,-38.9983,86
383.765,318.055,42.1775,89
-364.626,-209.04,110.327,67
-121.409,399.981,-66.7949,75
-13.816,-124.576,-301.925,89
-246.195,48.7631,-399.99,89
223.739,36.184,-314.171,77
130.066,-14.9921,248.352,85
124.3,-12.449,606.682,51
259.77,66.3733,55.8272,95
-232.262,80.5527,-92.2095,99
-157.079,-74.4753,-274.052,72
-305.222,239.303,332.707,108
84.6111,-175.247,97.2791,89
-259.392,283.742,258.965,95
-330.844,154.851,-386.253,76
43.6942,-433.456,-170.68,74
160.381,235.044,14.3589,95
-65.3213,481.061,100.085,104
229.936,372.279,284.397,103
435.459,195.257,137.24,85
-10.5381,126.26,133.489,91
167.85,-45.082,422.43,94
-397.257,-204.617,318.555,86
-446.08,172.452,393.705,12
-310.464,-236.963,-71.3266,87
407.079,410.098,95.9995,56
-547.751,72.8415,-276.769,103
45.9938,185.629,573.874,181
-291.295,130.643,131.804,102
316.41,293.767,-377.014,123
-419.975,131.184,57.3781,83
52.0151,337.663,-294.973,75
38.1896,-308.774,-66.1937,104
132.882,361.282,-320.231,96
-282.933,14.8833,-453.27,74
303.644,-316.18,388.685,145
217.314,-401.474,118.508,93
353.016,-89.523,385.874,77
-15.1452,-559.385,-233.343,77
395.956,354.656,5.1068,78
177.956,-403.497,-267.629,94
-556.904,-47.1326,-131.021,130
84.2409,429.925,348.773,81
-483.501,-79.9444,272.743,109
-259.316,373.92,68.0991,109
-327.228,-266.379,227.157,109
-368.664,-140.031,175.348,99
-37.9395,30.2261,466.469,96
315.64,-385.339,-333.055,172
50.0664,353.65,-321.626,83
-202.873,47.462,-416.668,66
-197.976,10.3864,191.332,95
298.235,-326.522,-327.021,121
593.877,116.531,-30.3572,62
263.378,58.4526,-414.719,66
469.354,379.8,134.705,12
-375.094,136.785,-417.156,72
-47.6812,141.157,298.043,89
163.048,431.199,-210.881,85
-467.076,288.616,-19.1892,61
-122.994,8.28521,-312.304,86
-190.849,452.996,-172.174,94
24.9034,424.083,-226.026,85
-71.0709,-123.878,396.938,91
-289.177,-528.899,-144.065,81
334.384,260.74,71.126,105
-47.6785,-102.654,227.122,74
-343.411,-253.808,-334.975,93
-105.186,292.51,-518.029,117
-324.621,258.386,-299.742,121
-468.429,-339.145,12.1419,65
-110.599,88.0716,304.697,81
450.947,-335.796,-121.288,64
-424.93,-211.318,28.4319,97
-105.864,-186.967,-185.348,110
-47.7037,423.859,-277.15,102
137.062,150.703,123.325,97
467.18,-307.09,-52.4703,76
258.506,-149.08,30.7439,78
205.251,302.925,353.601,111
411.289,-348.319,-277.398,104
192.318,-29.2244,579.485,55
311.808,-60.3893,-330.357,96
-175.698,475.359,-187.99,97
-338.023,-136.632,269.056,81
86.9584,170.225,214.456,95
473.027,-123.24,-144.566,86
282.011,-390.067,234.701,89
23.1652,-151.804,-131.205,96
194.372,-161.636,-520.98,84
-202.054,-148.757,358.968,86
-8.60833,89.1837,594.416,107
178.404,-358.171,278.808,104
-26.4212,498.383,166.561,104
-548.103,-90.9811,207.939,141
418.269,-8.71584,-293.289,100
-351.181,-143.549,50.0281,116
62.1419,-279.475,459.981,130
-258.787,-309.421,422.943,125
-274.778,-122.017,170.854,86
-106.292,74.591,307.234,99
-52.6094,131.065,-35.0946,89
357.757,465.692,130.241,87
5.47535,-183.72,-284.986,85
182.754,474.73,-242.763,95
-44.036,260.126,-560.096,142
-3.9928,551.365,46.9172,101
-217.242,-155.676,-160.388,87
109.012,-506.342,-101.153,95
-27.5549,524.031,29.2289,98
400.073,-43.1321,-42.9724,89
327.88,170.325,1.34552,93
325.786,-259.639,-356.403,116
198.277,102.574,6.09267,95
-171.89,52.6335,-18.4531,98
488.674,55.7537,-78.4942,91
339.747,-449.866,-37.8105,104
-317.411,-59.7146,301.607,106
368.833,48.174,-202.334,105
-488.304,-316.348,-166.999,67
58.4536,381.896,298.633,79
-91.1483,475.681,280.239,77
-225.175,324.614,-302.499,111
-66.3267,390.821,-156.929,91
-45.5539,-332.456,245.941,81
-112.061,-152.384,297.243,101
-596.993,84.1965,-128.087,116
-70.0018,-10.3219,112.138,88
-260.372,17.637,-38.4967,91
110.543,191.065,285.025,94
-244.007,-377.242,408.854,119
94.4287,201.79,-184.2,101
-480.914,-157.535,38.7363,75
329.315,-225.414,77.7054,102
355.404,-81.8362,494.771,44
235.79,447.165,359.177,98
235.248,285.012,-23.956,96
-204.521,-105.979,-543.374,78
74.7339,382.156,88.0432,101
203.245,440.676,-358.13,82
466.636,-113.06,-138.397,95
-295.698,371.2,-166.704,107
-525.859,175.625,138.477,96
283.026,-125.953,-21.6671,95
-158.895,157.585,71.8219,84
71.768,-73.2442,-333.102,104
451.642,-338.67,37.713,76
-125.42,-81.7577,-407.995,104
-219.908,-374.591,-276.884,106
-150.868,290.277,-234.471,104
-200.894,-262.707,-413.073,97
42.6112,353.803,-213.711,87
10.5355,-380.307,-52.1174,107
-343.282,209.592,-389.091,105
318.767,89.1198,102.645,113
-160.202,-149.392,244.704,96
-54.3864,-181.495,-567.548,161
-85.2486,152.475,-128.003,89
-388.177,-300.272,268.763,129
343.331,149.86,431.846,76
-209.188,140.532,513.134,88
377.251,315.867,187.578,90
417.898,121.508,-175.05,86
-51.5045,-197.992,136.719,99
-18.6546,179.754,458.486,114
-205.514,395.258,-185.333,103
-478.781,200.163,289.241,79
143.221,-208.346,283.354,103
-186.029,237.804,-226.007,113
-27.8666,-316.101,-56.367,92
202.069,-314.512,-203.658,86
-15.3235,-515.321,-334.802,23
30.0579,-303.617,66.6932,90
-14.4021,30.5037,148.163,78
-105.659,-286.512,-426.488,121
-297.819,351,373.932,188
51.7679,-366.774,133.694,104
-486.811,333.592,140.369,63
-233.182,404.344,-393.119,113
308.004,252.367,104.32,82
-250.773,-351.059,-227.68,98
114.516,147.491,382.355,89
187.193,13.2869,-97.5357,105
318.365,117.53,397.486,94
-30.7251,-450.383,-191.438,88
-181.323,217.886,55.4958,79
-119.537,26.6888,-603.111,62
-161.951,199.747,253.577,104
211.666,268.96,-354.065,100
-484.75,251.734,172.371,57
439.328,8.72204,213.223,109
-148.883,504.164,-267.27,84
-408.672,122.027,-6.22099,92
-200.131,108.334,-293.595,87
306.192,-292.515,230.586,108
-182.466,-69.5742,41.4329,84
-109.642,75.936,139.692,84
423.262,-254.195,349.26,102
-18.2389,25.7854,62.2402,80
145.293,430.057,-79.5204,100
188.224,62.3114,214.785,89
-440.903,322.969,-268.27,94
-121.628,415.271,135.127,84
-317.812,-135.442,-52.615,88
310.703,-482.511,-213.646,87
-235.175,-543.153,-41.5318,164
330.07,230.771,24.0563,87
-546.154,-286.175,-58.0946,8
-378.113,-128.903,-361.67,81
25.5246,-373.435,-275.742,86
138.801,430.871,191.065,86
-95.7742,287.651,-463.313,97
-357.184,253.939,118.944,104
-322.281,60.5832,271.377,91
-23.7659,-37.8559,-484.735,102
-53.6222,-207.846,-520.724,124
178.988,-501.685,29.7704,138
397.125,-5.07272,-442.031,75
50.9641,-448.736,-110.374,112
45.1394,191.203,467.609,113
64.6616,-557.069,-60.2939,100
447.095,267.585,55.0099,75
-266.268,-27.7048,-74.2673,99
322.837,320.05,-88.7374,76
239.738,-384.464,-387.953,137
505.634,-33.2816,-282.09,138
-265.705,-123.863,-159.796,78
331.03,98.0513,-25.11,80
-494.89,-65.7259,209.923,127
-183.021,-556.265,-160.559,96
-214.986,255.652,-194.113,102
-359.343,223.3,450.619,69
250.31,-210.371,503.508,75
170.057,-30.8146,-295.439,97
-28.9684,335.736,-192.168,102
-440.329,-175.931,-88.9408,98
-164.311,-356.028,-226.943,88
233.702,-401.813,-232.148,105
-290.057,115.704,-23.8664,83
-258.876,169.358,495.596,71
-588.735,-73.5884,-1.37659,78
-302.406,-407.568,180.485,95
93.2042,15.3811,472.869,86
-388.462,130.427,55.2976,92
-18.3458,-197.956,-250.307,90
-127.165,-402.885,274.383,100
308.314,-17.6799,-114.736,87
-3.37865,501.703,-315.497,79
357.335,-464.342,89.5445,92
-468.719,-170.922,-13.0164,66
-111.686,293.138,385.015,94
264.77,-200.76,114.93,113
16.7208,361.009,-132.07,95
-116.911,145.84,-220.725,86
130.899,-308.084,-105.229,85
-200.444,263.971,428.669,89
65.6606,61.6173,-445.931,96
361.054,218.675,-411.778,108
486.708,135.731,-107.53,99
104.796,-230.048,-384.711,123
-100.847,231.706,-402.455,111
-19.4427,267.513,-362.203,105
150.472,271.985,-43.5193,92
229.065,-470.432,47.3999,121
194.552,-409.709,-19.7789,72
88.307,297.879,-418.046,109
-191.389,-452.235,130.735,101
262.675,253.072,-333.093,112
-54.691,-75.7726,293.631,89
-429.386,-283.44,-116.402,73
425.984,-145.366,242.674,99
288.002,405.28,354.511,165
14.3562,110.755,488.591,93
187.199,-358.61,-95.098,74
336.478,-151.849,-365.294,68
-368.705,31.7518,-58.0464,75
96.1024,-191.981,-190.905,105
-191.55,-488.431,-93.1841,102
158.288,-170.442,73.626,98
-27.8021,103.383,-214.964,101
374.164,436.531,109.568,79
-399.193,-286.092,49.4033,76
128.482,226.343,145.726,119
170.979,71.8121,362.166,90
-188.403,-212.401,339.762,93
-4.67349,459.251,310.477,85
202.345,-188.322,-186.075,104
201.605,453.932,-163.719,89
-299.292,-398.937,234.132,113
401.919,228.4,-249.697,97
-197.169,206.05,340.993,73
-22.8289,534.572,-167.221,81
-225.883,70.9053,338.211,79
543.971,134.931,-45.9967,80
138.978,413.844,-278.302,89
-300.154,26.222,381.062,77
-87.7704,-469.954,204.395,84
104.977,-40.9799,-295.587,106
93.1173,560.15,208.249,75
441.559,-135.606,297.451,84
131.419,-349.979,-168.644,89
191.566,-44.6622,521.897,99
-87.2412,177.79,406.186,119
110.261,-404.228,-325.033,102
-441.231,295.861,-215.493,74
-231.554,-129.733,294.784,91
433.976,-193.348,332.384,78
-252.536,275.355,-372.476,103
401.811,-283.192,36.4196,68
-406.225,315.126,-241.689,92
-282.817,22.4164,425.36,111
170.002,54.724,51.9411,86
231.325,46.5834,148.111,91
33.8317,127.898,-542.022,138
100.585,53.853,395.316,106
-281.507,482.952,-45.6766,117
-114.307,-214.835,-336.907,99
238.275,-320.418,373.303,105
-490.188,-318.423,205.561,49
354.365,-302.217,203.222,110
-74.7556,-129.424,525.571,111
266.972,385.585,-302.238,142
-334.443,151.529,-27.4738,116
-8.19852,565.826,218.023,52
-305.108,103.751,339.976,80
-297.385,466.095,-169.959,79
-17.842,-528.705,-178.895,70
-189.315,-86.1786,461.331,81
317.884,82.3238,-165.429,109
-184.261,-270.552,457.316,109
-291.978,82.4672,-243.214,89
-445.967,301.289,-40.4305,76
379.681,105.359,-298.814,75
-269.498,305.579,14.5115,106
-301.891,116.439,397.114,86
328.601,286.364,-433.611,112
238.546,-19.6597,410.992,94
-188.367,-150.723,-160.781,88
218.455,103.044,-469.794,94
316.199,-417.374,301.424,161
-81.8634,-99.3324,146.78,94
31.9172,275.808,-548.272,183
-312.949,-253.261,55.8913,94
445.536,-259.603,0.16736,76
-436.862,111.141,135.503,88
-389.492,-420.239,-20.6227,81
220.346,-44.4924,-222.435,106
43.9384,124.052,252.566,93
-75.3551,483.637,-286.439,72
-2.596,315.091,-264.665,95
104.267,17.9192,-218.968,94
578.893,-39.1616,-46.8455,97
-285.772,249.039,-289.2,88
203.171,524.543,-182.456,102
192.773,-38.4191,54.5822,99
-80.0075,-286.844,240.926,82
423.86,278.462,159.319,79
18.8938,-95.7298,242.628,83
-33.6356,-287.718,260.976,123
-376.489,-414.881,-104.749,90
-488.501,65.6655,371.918,63
125.669,207.143,216.736,102
-495.541,-57.6886,-60.4098,111
129.371,-32.61,-20.4558,92
-382.262,299.93,-168.16,86
-93.8804,24.0745,429.423,74
-200.87,98.8805,14.5932,82
-395.217,303.961,-250.113,116
-250.671,-352.219,-226.457,108
-420.201,-96.4457,377.193,79
4.5966,-176.715,-153.302,104
-164.76,-210.682,-212.727,93
0.756693,251.069,71.5315,103
-10.0236,49.5435,-524.23,95
-428.877,362.66,-1.66829,72
-217.606,194.771,404.228,104
-355.529,-136.782,-6.69412,91
147.717,142.024,62.8949,78
-162.976,68.789,47.2187,85
-26.7363,-151.228,159.051,85
-94.1984,208.107,-325.763,91
-50.1506,-308.292,-70.0973,86
255.025,-166.815,-89.6942,80
172.674,39.9877,352.835,96
-33.3721,257.427,-20.6399,102
-67.8008,180.859,-234.363,85
84.0742,381.088,-233.954,92
343.631,-6.90522,-398.099,60
93.0843,-118.577,-17.5085,85
-181.981,-534.767,115.382,106
-79.7548,218.284,303.796,73
-42.8731,327.04,-323.728,82
-69.2163,338.212,-151.906,100
-267.957,445.845,-108.267,133
-39.2102,600.441,-63.7393,100
-89.5267,-68.2373,-490.285,78
-222.524,-374.053,208.472,99
-250.577,-113.011,291.982,87
-29.3427,-394.081,277.517,74
100.856,407.477,78.2407,104
-516.034,175.576,-257.024,92
329.121,-357.577,-209.979,93
392.589,21.2427,183.64,105
256.418,-25.7684,495.272,69
-0.798078,144.761,100.113,88
-201.891,-254.958,395.02,99
-167.187,348.949,-99.4654,104
-426.997,-235.024,38.7427,84
415.135,199.959,401.39,62
-26.4074,-426.31,-177.123,96
-136.232,-371.305,-153.115,95
282.327,-502.834,-92.0437,109
-192.322,-281.963,31.0183,90
-345.466,365.075,14.768,92
131.154,356.832,398.709,104
-164.861,559.708,35.1141,157
-193.152,-284.34,355.003,86
-100.519,17.8404,-29.1929,79
108.73,-56.3986,-138.645,112
-16.7603,274.891,-226.096,85
445.806,-223.122,-164.072,77
-445.53,-34.8693,185.431,101
-183.846,-402.734,-15.8253,124
-186.884,435.999,337.553,91
247.129,8.23142,-198.99,83
75.8281,-500.288,84.137,75
-378.905,372.358,-92.7948,79
146.543,-301.34,355.453,95
197.927,185.644,-234.39,85
82.7753,-90.6408,-382.727,85
399.28,-187.444,99.5906,80
315.634,-214.066,-374.517,113
46.2588,-7.6947,-113.779,109
230.412,-104.823,-165.064,89
-285.708,-108.992,-204.418,95
107.593,477.449,312.27,72
215.381,419.822,88.8625,98
230.862,-362.428,234.653,126
256.762,-168.684,-412.734,92
-386.096,124.097,-198.18,81
125.853,361.023,-97.5354,81
149,-140.872,-168.143,109
262.031,22.1817,435.448,76
-71.0972,506.74,5.33138,100
339.899,381.954,-29.266,87
460.319,233.808,-201.94,83
-18.5908,-287.294,-85.869,109
353.423,-283.438,399.074,150
96.6017,6.88163,-254.622,118
-432.089,28.4667,159.076,85
251.107,-107.487,-6.39563,71
-116.217,-95.4805,369.246,84
-106.317,-284.104,450.724,100
-202.636,-46.8648,487.226,86
-217.295,-524.441,25.3062,146
-513.764,195.477,-59.1044,76
204.302,-444.57,22.4512,112
405.958,101.965,-282.503,99
310.249,-285.396,-416.006,130
144.576,117.232,-61.5277,86
-336.958,21.2212,352.018,83
-22.7035,208.388,-495.363,126
-439.043,63.3447,272.908,84
392.422,-174.595,-110.437,85
-59.0474,362.974,461.202,115
-486.211,237.061,168.979,85
-15.8736,91.5709,62.6656,86
-382.158,290.514,89.7153,93
-47.6573,-5.82338,-573.657,114
91.9425,195.579,-253.121,106
84.9653,-4.57846,-72.5646,93
-186.03,471.328,236.904,84
-247.959,353.338,-65.9189,81
345.109,-274.393,415.816,141
308.39,354.861,376.397,188
-342.842,-366.247,126.239,80
-37.7842,567.335,-185.694,65
-366.926,-57.008,-229.33,93
-442.069,68.6914,-104.43,82
-104.564,-135.878,382.338,98
-5.11212,-450.698,-236.246,86
139.718,-36.9401,-57.2146,72
54.4178,349.075,378.53,85
37.4457,3.0028,252.523,98
79.6441,393.235,147.074,89
-128.42,217.635,-527.194,111
-64.1857,340.972,-117.733,101
66.7224,-322.42,257.555,104
501.307,-194.975,-195.7,83
-67.9504,-287.329,519.012,141
-126.198,-118.474,-549.974,116
397.012,-206.458,67.2919,81
-29.5955,281.044,144.109,79
-17.6265,-460.903,-214.997,99
179.709,-97.2771,-72.4915,92
-189.555,-552.837,189.44,84
-442.457,307.096,16.311,59
539.693,-264.02,-130.259,53
432.687,-234.031,-286.856,92
289.459,67.4851,-328.043,64
69.0767,-281.249,-238.485,107
-479.558,-53.1751,316.368,101
568.351,109.205,120.058,106
-359.25,476.685,-143.176,83
11.8103,-112.352,-404.83,86
-519.058,131.783,-72.9679,90
38.9374,13.9676,-308.072,100
245.592,161.555,420.301,87
-190.951,-250.35,-379.562,94
-82.311,329.739,161.314,96
205.465,325.643,283.462,104
303.661,171.536,-0.162159,90
-351.941,486.603,-0.920442,101
-325.685,-183.45,-194.647,85
-366.324,-456.002,-87.7857,109
331.729,411.83,165.651,99
342.918,84.9047,-485.782,66
-217.246,-337.163,145.809,93
502.757,85.2933,-288.389,94
76.4335,-322.982,-155.927,106
433.081,-312.791,-130.655,78
114.125,417.437,37.2125,78
98.6059,-140.845,584.681,118
546.806,83.4203,90.3198,89
-183.626,526.377,45.3991,146
601.462,-10.3121,-59.8884,95
-366.157,-53.3101,466.699,75
105.018,-391.533,206.778,102
-407.029,-394.035,106.905,81
56.8801,127.4,531.842,130
-498.042,-115.078,-46.2911,83
-68.8773,426.206,-143.12,101
-68.9022,-556.081,36.3528,91
102.611,-34.8723,200.715,73
-428.997,-66.309,308.908,90
-82.5196,29.0021,-19.766,88
574.458,-69.5616,23.6053,90
24.9168,-399.796,164.432,94
356.545,161.138,-175.85,100
87.5897,108.962,111.823,93
134.054,-419.98,219.035,78
-213.207,576.614,77.1631,37
-207.26,-245.482,125.167,90
-23.9044,-83.613,-472.222,91
-219.712,-442.243,-241.24,104
58.9557,-203.259,-304.204,93
-78.3153,-268.728,137.77,79
365.837,-37.8638,326.888,77
-181.612,542.223,220.172,76
