x,y,z,count
243.719,-69.4396,-205.32,103
64.1795,271.431,-361.609,113
213.515,102.115,173.849,115
-268.399,114.652,272.445,79
-189.056,-395.411,-280.273,100
203.798,265.696,260.447,73
-238.314,-13.4,-61.6259,108
-494.729,-157.616,167.826,57
-61.7045,-262.635,-314.356,97
169.397,-256.271,18.0673,88
-101.009,539.731,46.1485,114
288.514,-259.437,107.469,96
420.699,215.399,-233.385,80
380.927,-251.515,-143.328,99
64.0957,349.366,-51.506,101
229.941,181.034,-1.52343,108
85.6672,260.215,-446.535,129
-174.395,183.546,-392.416,107
-49.8888,-325.734,-125.787,101
-216.701,-181.602,29.9012,120
98.8604,146.002,-501.79,77
170.777,-472.683,320.536,92
-335.567,-82.5224,-152.048,105
527.464,1.32175,-186.048,117
-296.556,517.602,98.1694,161
-159.804,210.21,81.3296,85
182.639,233.149,-4.48674,107
-286.961,-47.363,-215.952,120
-245.347,-185.386,-30.1615,111
-215.838,390.802,-120.472,103
-8.66747,471.64,-175.289,79
91.4177,85.0441,-55.5076,102
-47.3666,351.387,216.818,105
-167.169,183.229,403.241,124
-525.919,-204.986,-147.127,66
0.530567,-285.699,189.31,123
-460.58,-266.085,199.184,55
-136.873,-396.684,235.549,84
335.23,28.5485,499.19,59
-326.138,117.099,18.8194,112
-258.889,371.612,-11.6224,87
208.65,350.91,147.805,101
-122.02,151.206,-217.813,117
232.473,-225.873,-46.8335,100
23.6877,122.575,237.323,76
353.151,9.15442,-350.813,127
-168.709,35.4043,-304.092,95
-290.96,-34.6192,472.159,57
546.493,-143.846,198.293,128
156.468,-329.357,-263.469,117
22.1402,419.187,-367.533,97
193.317,-51.3763,240.526,135
452.489,-118.508,-248.221,126
37.1279,556.395,-207.453,59
163.36,-148.843,-347.628,98
-421.128,-146.574,-353.38,79
-212.868,-397.48,299.062,63
6.60255,15.1349,-486.998,85
-13.2063,48.5429,-94.2451,125
63.0868,-7.01644,46.6287,120
324.987,-358.799,-188.383,64
118.193,-196.275,299.875,103
-145.243,-283.316,-75.3096,101
-605.144,82.4265,-14.4908,41
481.4,268.39,-160.332,49
-53.398,85.0826,-331.814,106
39.4945,-453.913,-166.718,87
38.348,281.123,-453.186,146
183.274,-121.236,-358.43,92
-288.929,92.6315,-63.6542,103
-257.337,163.426,31.3334,103
-191.803,-391.666,-264.342,83
-145.987,-314.513,-406.854,100
481.171,157.099,-271.74,131
-439.453,-224.421,272.741,93
318.515,-129.55,53.0706,97
-175.995,-197.457,-308.317,89
-229.313,498.019,88.425,152
143.635,-11.0644,-581.575,84
-24.5174,167.611,-464.025,83
-591.494,-4.14194,67.731,85
145.361,31.6787,-42.4451,105
151.971,-65.1692,280.069,95
191.01,-377.605,240.821,99
435.53,32.4763,379.369,144
-207.697,88.3802,-545.808,82
247.55,-391.769,337.808,103
198.442,-145.892,-257.317,106
-196.194,-437.343,176.809,107
145.971,315.696,204.934,107
-593.08,167.004,49.9434,37
-191.851,-163.204,-13.5482,95
270.481,310.452,65.2367,92
-197.972,244.016,330.376,81
-197.596,196.245,120.317,76
252.777,-146.187,-445.09,54
-147.74,542.983,175.013,86
61.861,-400.058,-268.832,104
-452.231,204.947,235.882,98
369.848,-274.519,-220.394,72
-6.03384,-526.487,-300.741,43
-480.725,-334.683,72.6778,65
271.231,404.56,-372.058,21
506.877,-158.207,-285.552,98
320.394,49.1719,-377.784,65
-19.4126,4.40691,17.6157,101
79.8606,519.599,-224.196,79
238.615,-356.367,-430.378,52
117.02,369.105,-318.702,99
270.927,-120.02,89.5601,126
-207.113,-19.9123,350.052,86
-16.586,445.572,-157.328,92
-303.702,52.7874,285.749,78
242.362,-64.4308,465.858,113
531.063,171.988,172.722,96
398.186,-200.888,-406.807,69
-584.829,0.731935,103.11,95
-445.778,-6.40557,-72.2159,92
143.366,257.531,-21.1385,112
301.918,-218.567,84.7764,100
-83.8992,314.195,-474.623,154
168.826,403.055,-191.479,105
-34.3676,-315.63,-236.993,104
368.835,-110.856,275.34,130
182.562,221.99,495.764,73
-304.585,-122.029,403.584,73
-284.156,285.7,-344.677,83
-224.032,155.523,221.529,92
100.41,548.317,-199.817,57
-278.289,-351.57,23.7294,112
162.142,237.561,-237.831,111
227.13,13.7628,501.617,55
74.1495,157.185,119.762,102
342.661,-135.713,-155.936,84
284.208,175.3,307.389,113
-141.042,-299.532,147.053,66
29.3844,-364.735,-277.52,112
-352.798,195.631,457.36,59
162.549,311.302,277.098,107
490.241,127.587,126.998,95
217.193,168.59,369.983,101
-70.3926,108.583,464.346,146
283.625,22.113,-22.5423,131
-20.0183,376.933,360.337,109
139.742,18.8644,-99.3307,102
288.159,2.37621,-294.877,93
235.683,531.721,168.097,95
-363.833,342.089,38.8555,120
-105.476,-259.939,237.591,130
207.19,-195.098,-424.773,77
-141.442,289.848,277.339,126
-235.469,-194.912,98.4212,91
60.2331,-150.223,328.457,97
74.4192,249.821,-78.9294,109
-348.442,141.202,257.547,89
-351.323,175.515,-443.604,81
-341.603,-243.435,-1.81524,119
-112.67,277.768,-218.837,117
441.708,-152.312,-29.8317,97
-163.77,-471.616,-261.78,121
27.7395,327.765,473.097,172
152.497,159.432,-542.791,48
215.001,119.312,503.89,75
-161.94,-111.665,211.547,93
411.477,184.238,-297.064,135
36.4828,228.569,14.6121,118
-370.958,-88.2309,-474.394,80
-199.915,-152.194,76.7715,111
-74.1525,142.22,238.966,113
53.114,349.936,-249.623,104
-160.947,483.605,222.487,73
-135.713,-539.52,107.218,80
-489.556,-18.4771,220.186,150
-136.459,-375.386,357.173,96
-495.034,-345.006,-100.681,44
23.5384,-10.9637,-534.595,70
171.17,273.642,459.976,72
449.897,-79.9913,319.519,164
-287.757,-169.554,-36.22,96
-115.114,158.27,-336.517,105
198.71,210.422,-230.578,109
-285.382,-288.26,-152.091,86
-51.8527,548.34,217.604,58
-63.814,394.761,-226.942,116
475.43,-133.699,305.077,114
134.956,-516.205,69.525,87
274.222,229.626,-385.091,83
366.196,354.927,350.957,14
119.49,-180.793,-300.962,115
105.971,-107.67,-351.348,114
191.403,43.6936,-404.736,87
17.659,-70.3502,370.178,123
-403.198,-68.7408,259.469,90
120.287,585.642,-16.3457,67
501.439,-238.6,-118.626,79
31.9008,604.334,-38.0028,74
-295.331,221.983,-181.501,89
-46.9336,-285.726,275.861,96
178.457,-114.091,146.699,107
-283.069,15.6923,127.442,119
-9.72331,498.561,-326.703,67
-67.4803,316.492,-331.111,126
-231.216,220.327,-143.481,103
-570.664,-30.3634,-5.19539,74
-92.8275,603.7,-78.2893,60
552.326,-22.601,8.5162,65
-137.771,-265.41,289.25,111
-30.485,-297.842,-361.613,143
-288.228,-339.937,-202.622,90
495.976,222.185,202.995,100
290.827,152.88,-173.288,104
26.8936,-308.483,415.568,93
214.399,-118.383,388.276,75
-495.315,277.158,-159.227,72
80.7879,-376.355,107.251,87
-276.686,253.213,187.548,124
477.772,313.671,-4.37332,104
-89.3281,463.488,-298.677,74
-36.369,-507.803,227.762,64
-240.008,210.493,-277.561,102
-423.346,-329.519,255.914,66
-20.1928,36.1759,392.272,79
-545.938,-260.162,-32.1837,54
-392.345,-295.885,-55.1985,71
-119.699,65.7516,588.424,63
-48.152,259.861,221.901,125
185.431,-83.492,17.3561,93
-424.78,-249.122,-298.289,95
428.267,-58.0696,-96.2353,111
-149.581,153.412,-387.701,102
244.047,-394.864,65.6245,115
-187.28,-444.493,-331.473,76
5.28618,-189.344,-97.1494,95
-380.286,273.647,-211.645,90
-21.9141,113.361,-204.492,89
476.902,350.077,-67.8797,81
-256.17,-384.262,-258.492,81
316.528,98.2657,-304.684,131
-358.863,-287.178,171.989,64
-198.158,535.521,129.945,96
-256.737,-86.3094,242.808,119
309.768,82.9872,21.6138,92
184.588,540.076,-200.486,57
416.915,-46.9368,-313.278,138
352.652,-190.587,-400.221,87
-431.895,-59.1645,-398.996,165
381.345,-221.478,-80.4934,93
523.854,-212.134,78.4926,58
477.314,-6.21463,-77.786,92
68.02,-402.473,273.559,81
455.954,-148.371,-375.974,105
-284.043,-501.124,40.4941,126
234.807,271.237,-292.189,100
-83.5783,291.888,-203.688,119
-283.847,-287.214,355.904,84
-266.088,-5.49601,-250.861,112
54.3468,50.0412,-214.302,104
-405.12,183.483,-425.589,52
374.651,-110.607,-469.969,70
311.058,-208.235,231.867,101
-125.563,197.207,535.036,97
-511.861,134.901,121.315,120
144.699,136.86,-551.788,94
-205.652,529.543,82.2229,121
-160.924,98.0817,-512.769,59
446.868,30.8406,-111.261,99
126.89,335.605,-315.756,107
42.6498,451.157,-142.492,86
-609.209,-7.94991,94.2333,30
293.378,-133.721,279.721,112
-363.658,483.032,-109.129,99
129.414,487.2,-254.722,68
-550.621,-1.79619,235.717,128
-44.8379,385.983,223.752,105
-46.033,518.65,258.294,58
-387.22,402.087,-17.7869,95
-37.8016,-297.34,-224.944,120
-302.53,-210.585,-56.0548,131
-104.55,-2.73919,478.936,96
352.735,-409.143,-256.746,70
247.731,80.411,-380.031,95
292.391,203.464,-46.6311,93
-167.898,-455.245,-79.8671,108
-101.746,52.4687,-498.66,69
378.8,-178.344,262.25,130
31.1973,-266.688,130.316,90
200.621,-353.39,27.6744,118
-139.778,-200.919,429.268,106
25.0816,-132.251,-226.481,111
-235.904,-376.826,-251.037,93
88.7784,521.893,-240.835,53
-261.07,451.393,-311.506,58
-120.304,457.869,-320.376,69
320.338,-196.242,43.1497,102
252.556,323.408,-423.019,68
93.4101,-394.697,261.324,94
372.928,224.93,357.211,106
-291.032,26.7919,-484.798,62
-240.441,192.886,-120.736,120
-45.4627,-104.302,240.664,88
-329.223,-43.8259,179.897,91
-36.0051,-272.644,541.529,170
-206.568,544.977,54.6545,114
-1.00916,470.065,-377.93,99
111.822,-431.817,196.379,94
349.887,-406.033,52.5498,96
103.544,426.944,-115.911,90
-170.477,-251.319,12.4259,102
-206.548,243.209,-275.596,129
450.383,-127.577,-49.0906,80
-177.281,369.59,-320.819,117
336.557,-328.927,-115.835,100
163.733,326.734,-5.83902,117
-193.864,-143.556,252.793,82
-419.893,-69.3,322.87,118
401.96,-449.293,-69.6902,177
112.941,211.383,-133.846,110
150.869,444.74,-211.768,93
536.438,35.879,-16.1874,83
59.0618,361.133,59.0436,106
26.5524,-155.444,-171.82,107
302.398,47.7828,-329.81,104
89.8392,-98.7514,-4.12871,119
-125.496,447.444,230.925,76
190.414,569.964,-67.822,110
-72.2057,-56.6184,271.332,122
579.499,-43.1651,-168.211,95
48.1236,78.1181,-63.6533,88
301.239,111.013,210.037,99
221.51,211.477,110.194,88
538.985,56.5525,228.2,146
40.405,459.644,132.3,100
280.352,22.6296,339.314,106
-42.0426,133.552,-115.411,94
-485.819,27.763,-50.1297,104
-88.6303,-547.265,44.593,69
-283.886,-66.6764,503.821,108
-504.784,321.658,124.314,62
124.622,-194.163,-550.014,85
-513.496,316.977,20.5014,62
-259.678,-345.677,-204.991,94
295.462,-245.794,73.3201,122
177.709,-298.673,-427.795,81
-480.435,261.12,-259.245,66
18.4076,600.443,-154.296,12
-473.446,38.3603,-43.2233,81
457.54,112.536,-96.4557,108
-347.235,-270.1,13.2798,106
269.668,-258.338,-126.034,69
-482.264,123.714,-181.928,94
156.916,-63.4043,-485.486,69
183.419,-298.721,-479.118,86
-190.411,-221.231,186.326,94
-146.73,-438.11,-139.702,96
449.379,-164.951,-280.139,104
85.1245,-566.553,-195.611,66
10.9951,-27.0391,-421.769,108
309.473,133.486,-153.105,104
568.98,-196.835,9.40838,55
-465.99,-58.3454,403.344,136
-47.7465,232.56,-162.855,123
-242.408,-487.473,204.131,71
94.9194,74.466,-493.186,70
-73.7723,-29.767,-533.583,79
-153.313,-324.348,-77.2145,103
-175.252,-77.329,71.9377,100
39.3725,306.106,-427.491,155
88.091,-600.479,-44.7539,66
170.77,-175.041,-377.556,94
417.133,-216.188,390.534,71
-4.99375,564.561,135.198,66
155.823,522.746,-85.7093,79
261.269,468.313,267.908,76
-187.677,79.9481,498.551,53
-288.724,-236.976,-406.905,78
-80.7445,-140.922,-77.4908,101
393.383,-441.376,157.82,83
84.528,252.695,-5.55388,117
374.53,157.575,54.5571,98
411.776,334.604,312.863,34
119.164,15.201,-468.267,63
86.2309,210.761,407.681,110
175.26,-146.212,52.1042,99
-520.113,198.034,26.856,70
-445.585,-75.2478,46.7086,133
-69.3139,41.5911,300.624,88
-241.627,277.084,-73.2673,100
-195.103,-76.2141,330.034,94
-271.172,25.2801,346.19,74
296.142,-321.481,-414.385,80
18.8493,48.8444,422.14,103
-318.246,30.9678,362.172,129
160.442,-322.939,-419.355,78
-162.494,-273.072,-464.579,62
-128.99,415.525,109.688,99
491.971,-48.6182,248.898,182
9.22734,-207.345,-534.616,130
64.9447,-86.5963,-546.991,65
531.6,28.3673,-240.859,151
-182.663,93.9315,472.15,92
-259.38,143.167,-304.144,85
332.067,409.225,6.7497,160
166.52,184.538,497.738,104
-69.0747,378.33,-181.997,107
190.199,289.306,-248.34,110
-441.137,177.81,-315.8,120
327.816,-415.725,304.034,35
-423.511,190.844,-300.206,85
-385.946,-86.8686,-210.281,117
-486.175,166.36,131.377,103
-277.567,359.259,314.506,67
69.03,370.564,138.267,108
227.65,314.838,-483.302,39
229.792,293.282,-358.327,84
-17.9294,-174.976,139.743,110
-47.5146,-420.845,-241.836,115
-579.959,-52.2826,75.2158,81
-215.999,-372.165,146.974,94
-160.03,-520.605,-224.822,92
-182.806,-354.878,-268.21,90
154.26,410.94,277.461,94
-524.71,81.4517,-303.99,209
-293.964,-36.8245,178.271,116
406.442,7.63564,-314.48,127
41.5021,567.114,53.374,60
-120.808,84.1029,-1.83598,102
-450.616,7.33744,32.6454,112
-243.764,460.877,329.314,36
-253.746,-49.7673,-283.991,105
-268.562,96.1416,17.399,123
-398.507,-22.2503,-160.958,119
-47.4342,-14.8646,-319.463,111
-61.8318,451.64,-85.4152,85
-73.9992,84.5676,-309.432,113
404.57,157.113,-11.0355,75
-498.892,-139.182,44.0571,101
473.33,186.212,-98.3023,94
-87.2886,30.8205,-337.56,103
-147.286,-201.717,391.395,114
-497.166,-58.0708,-307.177,217
-46.6715,-173.885,20.4978,115
228.414,-216.377,9.56861,94
-47.0957,562.465,37.7749,120
-413.746,429.481,136.609,66
128.788,-163.465,241.037,103
401.763,282.222,-56.6819,82
-85.985,189.146,399.492,114
-28.203,-68.5972,-568.98,72
75.5579,-519.29,-329.712,35
-259.06,-18.6809,-376.191,95
327.636,371.587,-34.1485,110
-451.04,72.3444,54.8771,87
220.746,152.159,93.1629,113
289.921,527.526,41.3109,258
2.53431,409.052,-344.94,104
-118.712,599.477,23.6521,65
-208.485,386.401,-224.374,86
-28.1431,-221.291,115.944,110
-381.747,-43.4766,-257.002,146
103.537,530.588,25.4054,75
375.921,-5.40725,-427.573,99
-1.12838,423.812,266.623,74
-245.37,246.947,-362.262,92
-161.568,-234.451,-345.455,86
302.111,359.211,86.5849,96
-146.198,-27.7672,-541.91,57
-24.8969,150.607,2.4744,100
-534.45,213.523,168.827,77
-173.099,83.0641,69.65,110
314.824,-214.209,-37.6131,123
-166.87,342.176,-135.934,95
-137.149,-516.278,245.728,55
-199.263,134.748,407.37,102
398.725,-223.063,-245.768,90
-38.3717,368.595,296.594,98
-72.003,-351.734,489.161,188
-167.43,331.043,-197.656,116
112.33,11.9154,-33.3169,90
-358.571,-305.068,-67.2953,112
313.424,-362.626,107.95,121
-467.318,246.489,-128.708,76
-593.317,-89.9063,-120.153,74
-10.5276,117.836,513.67,154
-312.609,-457.887,-94.878,142
315.646,360.422,-152.025,110
-29.9598,-332.678,230.612,83
-58.4308,-295.94,143.032,87
268.935,422.872,-141.539,100
287.436,-271.363,-1.41245,98
-22.1959,-255.325,409.599,145
-465.653,-74.4265,172.24,97
-581.039,-169.228,-35.2528,55
-21.2581,-540.102,-121.327,71
-253.032,88.4559,-473.191,93
-380.455,172.977,450.421,74
-11.4404,34.7484,148.801,113
213.65,217.227,514.638,65
-233.132,-179.842,479.489,80
-274.005,-213.46,369.795,107
-225.562,164.169,99.6983,105
-423.313,225.785,-164.726,86
176.582,-179.519,-232.779,98
523.975,-270.489,-20.4538,60
-70.7701,-448.828,-325.743,84
-394.245,306.076,309.788,80
-211.257,433.007,83.2267,120
-332.087,111.197,-430.531,64
-141.522,-98.1786,-222.148,107
-104.674,-328.973,458.716,99
297.997,-88.5137,386.886,100
-309.263,53.1726,-47.0659,103
284.51,-455.22,233.886,71
341.706,408.184,68.2199,107
241.416,376.998,261.955,98
-220.964,-152.19,440.514,101
-196.325,157.911,-389.353,87
54.992,249.696,-42.5504,112
-255.668,-92.2013,43.2168,87
-157.211,297.119,-340.46,105
285.902,298.259,210.166,91
142.626,331.446,77.1623,128
11.4378,381.355,-285.673,120
388.505,185.831,287.118,84
-112.551,57.5335,-80.1995,117
-112.807,-170.971,-9.45933,127
-72.779,341.709,-62.6301,100
-24.2808,-464.277,280.093,78
-446.751,-158.546,175.895,78
93.8794,533.343,193.258,70
440.007,323.936,274.482,44
417.132,-41.0023,183.786,78
170.985,99.3085,576.109,34
568.589,-220.578,-30.0728,58
152.336,-97.3797,-79.6541,108
99.1381,-1.67578,36.9611,113
-134.396,338.262,220.778,112
350.159,263.911,-12.5679,99
137.015,125.264,523.724,61
506.61,115.608,-310.624,131
-576.327,216.354,8.76159,23
-21.6743,-175.542,-276.559,122
-470.652,179.485,76.5066,94
-508.177,-139.15,66.1031,65
553.231,-36.866,198.042,116
407.733,-273.938,-117.144,78
-182.178,-221.005,51.1809,105
-332.388,-470.451,-44.2935,191
293.279,-291.847,78.3026,111
-240.378,241.329,374.437,83
227.912,-186.059,-59.2002,92
142.469,-375.629,-460.9,104
-17.9991,337.308,452.263,138
-20.4036,229.944,325.058,86
-75.4355,332.368,-133.444,96
-405.808,241.31,-186.642,79
-336.181,361.2,-216.42,80
29.7171,300.118,305.045,100
-171.411,-16.9086,48.6589,118
-305.68,-455.37,-254.396,65
-280.876,84.9999,-114.88,89
-182.661,-470.377,-278.929,80
348.792,-128.876,-180.626,117
356.91,-393.113,-274.327,69
563.438,-51.6041,-113.747,95
231.144,370.251,196.453,85
-55.2744,-547.268,159.334,73
-87.1203,-234.346,331.446,130
327.452,137.99,-113.301,85
-9.14224,25.7852,125.05,115
54.5749,-140.37,52.189,103
568.508,-45.2815,-114.266,56
-433.49,-17.8438,-9.45838,103
-133.588,202.851,-109.53,106
-547.118,245.835,-55.9828,63
104.369,36.9818,562.659,97
40.1387,65.578,-594.788,79
-319.007,279.768,-279.99,117
197.144,269.252,239.839,111
445.701,-133.33,387.791,92
-22.6716,353.485,-173.187,113
-153.268,-190.993,410.97,87
-379.518,77.7664,-200.969,106
337.273,283.083,-356.115,59
-110.451,-378.943,-284.935,117
149.229,271.422,-55.7698,110
8.68685,-345.986,38.7191,103
-140.939,471.7,264.067,57
-26.5046,65.9128,-541.119,99
-384.454,-277.934,280.606,53
263.617,-14.711,-214.592,115
289.949,-86.8107,537.366,32
-176.69,-99.6159,-422.573,72
57.1515,-128.256,-435.191,106
87.9384,-375.823,-7.09134,110
336.959,367.114,208.414,85
215.898,420.747,356.193,77
72.0127,377.118,-78.8852,109
-259.162,59.3266,167.76,108
-202.208,380.978,61.3297,111
304.17,266.925,-203.904,78
74.6751,-1.22996,277.333,92
184.482,248.961,-100.481,95
101.558,-312.519,512.341,188
-246.001,-473.989,84.2537,112
-235.214,-3.9851,-334.658,127
50.5746,168.875,120.187,80
366.891,287.411,25.6557,99
95.0035,-533.77,58.6162,75
207.409,323.382,-421.388,76
-81.2834,-347.603,-470.029,134
134.397,-64.1924,-390.668,98
-177.986,-454.193,-178.15,81
-89.8285,473.796,233.115,68
-96.09,51.6008,-139.743,100
74.4297,575.863,-178.952,50
-458.472,-340.044,219.153,7
-96.834,-285.835,-358.13,75
-143.649,-384.131,69.679,107
62.6948,-269.872,-264.711,115
169.416,-253.599,263.597,103
100.733,-18.5944,6.75286,99
131.036,-334.16,309.072,90
-53.962,-13.2794,440.259,97
522.073,-309.494,-54.4875,76
249.857,0.0363968,211.022,120
-39.4504,-193.055,474.353,124
-503.835,79.3865,44.397,98
-217.215,-85.3753,-340.792,101
175.277,285.897,346.128,83
172.476,-264.694,72.3863,103
-232.21,180.08,-498.199,100
-58.0633,-421.178,-36.7215,90
-47.9866,-197.053,-449.454,134
160.346,-14.7866,-360.232,136
540.977,159.099,113.384,65
-270.813,-173.274,-105.107,113
540.12,287.986,-82.4314,45
95.2613,92.0658,483.997,120
-72.4132,591.232,-71.5834,44
-530.516,229.952,-174.976,90
370.217,-134.047,431.465,60
-250.348,-61.2262,307.094,90
-155.324,23.8332,-1.6104,109
530.511,-63.243,-178.585,82
-234.706,-207.458,-81.3137,79
-36.6123,312.297,-323.448,127
-165.842,56.5277,274.338,118
235.925,76.8231,-143.392,100
-415.154,-81.6411,-53.3548,104
60.0093,52.6922,541.11,64
310.848,-374.198,171.957,117
-258.864,330.08,-341.884,60
-98.0344,28.26,-377.8,94
466.402,261.189,-76.2762,82
-176.42,-176.533,-41.7714,107
-274.854,113.002,-157.045,108
219.603,87.0744,-293.454,101
-49.7282,-83.3152,-469.682,81
145.051,382.298,218.799,74
-47.185,-16.2381,465.59,110
254.747,377.257,136.647,103
-89.3709,320.859,156.671,99
37.2425,380.759,155.628,77
25.9536,221.771,230.291,90
434.717,-324.227,-34.9845,98
346.323,123.549,237.306,107
37.6172,-172.161,-148.083,101
99.222,70.9031,-148.509,101
-45.3142,530.969,77.2534,99
-283.781,229.286,93.5694,100
296.288,99.4414,69.0309,118
198.324,-324.425,-7.17,116
-17.1083,597.013,-103.869,50
184.177,-78.5227,-439.956,95
-312.234,-100.491,119.576,102
364.338,50.4438,183.364,102
448.077,-321.892,16.953,91
309.501,273.689,-246.965,96
-177.769,418.111,269.917,99
287.521,-226.543,-399.828,56
59.4201,64.7837,-22.8875,107
199.866,449.551,-150.997,103
-67.894,152.511,-197.245,100
-404.979,310.897,-206.207,79
-28.5592,-9.17222,522.74,85
354.98,-240.894,-109.44,76
257.107,31.8579,-378.462,74
-21.5537,70.4228,-504.549,74
290.759,424.777,-189.995,75
-309.331,124.668,-190.86,123
-276.845,-436.514,-285.366,59
215.127,-144.665,-185.977,97
120.624,190.538,-505.338,108
-518.033,71.1543,281.559,175
-230.441,200.849,-49.5167,111
-6.87699,212.182,-103.956,84
-67.7242,-411.66,106.521,102
-1.05475,-439.066,126.002,89
-179.407,-32.657,-566.646,65
54.313,234.55,-113.204,115
341.908,-233.087,-256.49,88
-27.0159,-538.6,137.138,66
300.572,-203.686,483.528,61
402.229,-67.9785,453.042,61
-172.967,538.071,56.4453,124
497.446,188.422,-155.348,105
-381.651,18.4604,-316.184,118
250.235,-194.782,-2.9445,110
473.308,-62.2695,132.175,109
-107.412,-122.73,36.8581,109
55.9471,-149.005,542.661,99
353.281,-191.4,409.373,97
346.872,80.6645,30.2726,123
-100.806,-205.716,374.694,121
-277.618,-152.034,530.612,49
42.1258,-207.988,219.927,104
164.112,-283.295,55.4046,99
-498.841,231.421,-145.058,95
-107.385,-499.111,350.34,50
-38.0895,285.822,326.959,132
357.64,133.942,102.772,102
-424.227,-260.684,306.203,61
-100.354,-130.05,-45.0943,98
2.00195,518.603,-337.817,19
-287.841,-68.2999,155.66,125
-166.755,-394.986,-108.825,98
125.985,366.077,247.286,112
-114.89,261.566,-220.545,75
-337.406,360.56,-168.586,80
-218.273,170.874,445.847,82
423.819,42.7433,438.896,117
-453.065,-153.948,80.1074,93
123.855,-523.622,-65.568,98
114.607,-321.538,222.777,108
29.6177,391.27,454.816,167
-319.02,-68.523,-49.8593,104
-129.176,-8.08263,-299.013,95
-344.333,482.147,32.5697,206
-107.646,475.213,204.828,81
-139.324,30.9394,100.957,97
-556.51,94.2748,157.823,103
-59.3794,-298.134,-38.8181,109
54.8779,589.379,64.5096,24
-258.599,84.1146,223.531,98
-44.7436,242.376,-108.944,120
-73.1898,-444.726,134.927,98
59.0498,163.268,317.047,100
450.352,-309.384,267.938,21
440.115,261.972,-106.032,84
-166.786,-332.497,71.535,101
-177.682,-283.93,-41.4065,105
-127.259,250.564,-133.066,96
57.3236,455.343,16.4612,153
310.415,212.441,-334.957,63
-412.169,288.564,316.706,68
-366.896,367.01,-268.165,53
-275.086,186.693,509.58,70
505.358,148.838,-111.258,70
353.547,-344.977,-195.986,69
424.319,-107.805,-43.3286,100
277.23,-190.49,177.621,99
-400.894,189.894,275.877,75
-575.343,54.3408,73.1876,71
-248.386,374.436,-241.577,96
13.57,-89.5558,43.7241,97
-454.318,-73.018,-115.41,89
368.785,401.371,-119.239,90
597.801,-14.6503,-79.4014,78
-472.951,-269.831,-285.393,51
-324.222,-313.569,-247.092,99
130.396,219.447,-226.731,103
-509.295,269.657,-47.1255,82
75.532,117.463,235.895,88
-130.103,-196.009,514.989,133
-436.668,305.854,39.3463,66
0.990054,387.586,-127.524,102
-426.505,312.421,308.579,39
-18.8197,201.52,-436.43,103
510.146,280.682,-140.37,81
436.6,-96.0044,-387.793,126
218.105,74.3568,-66.3631,119
213.478,-275.383,-266.469,100
-281.666,173.751,105.948,92
-521.43,42.779,-50.7378,66
-138.481,-112.351,535.082,67
-390.939,258.122,-178.866,102
-259.449,-111.577,121.856,104
-169.58,63.2649,454.666,81
-79.9399,265.687,-151.469,82
277.118,-211.037,100.325,85
-100.71,302.532,-97.7559,104
425.821,-191.584,-83.4001,112
-264.635,-270.478,405.881,70
200.53,-256.492,-347.914,93
-400.141,218.576,-112.524,79
97.6745,123.085,-66.5879,108
70.4422,-497.78,-231.945,63
96.3033,525.786,-49.5587,93
202.401,215.545,-479.748,111
-109.231,-161.889,-230.536,95
-281.237,320.396,328.261,94
139.093,-282.048,-521.286,93
-296.858,239.892,-253.889,95
-215.23,298.564,-191.001,90
-189.787,-188.004,-515.709,72
184.066,423.908,-137.025,112
-74.7894,69.8678,251.543,98
136.448,24.1362,181.052,116
94.843,-148.828,-440.827,106
414.995,80.6811,-286.104,90
-57.6419,565.381,-161.813,65
11.2108,45.805,-58.7158,100
-38.2444,22.5476,277.952,112
-452.011,-87.4426,-9.00655,77
-179.515,81.3757,422.563,108
287.176,509.796,-63.0312,147
-77.4452,71.7744,-571.923,77
357.223,-317.397,-49.3159,83
-537.715,-281.207,49.3818,58
216.482,-67.5713,-310.602,86
176.106,-501.968,-52.0419,116
-241.103,-548.753,-36.1772,176
16.5053,189.412,507.591,145
-277.159,136.131,295.117,95
109.466,412.853,-143.078,111
11.7199,-442.313,-136.067,102
182.144,-232.942,-326.834,120
-293.696,84.7704,524.937,48
313.723,-345.407,221.131,110
-155.279,522.865,17.6164,105
243.988,283.737,-319.016,76
-517.521,54.4051,-65.4789,50
-396.992,96.7468,-166.948,84
153.87,-69.8962,434.424,89
-32.569,-403.049,-341.959,71
173.884,268.647,-393.613,101
-268.323,-172.988,489.398,75
143.993,104.531,-119.874,118
-59.5165,48.6313,536.858,84
8.57921,-149.481,-425.498,83
175.626,53.1016,422.836,90
-168.545,43.5733,-312.543,93
153.143,-532.585,278.305,25
-59.7014,-349,447.039,107
-458.95,306.78,-123.26,46
-448.271,330.012,36.2127,89
-357.713,-297.236,-335.672,82
312.317,310.597,298.898,82
100.788,-229.732,295.547,118
-68.8401,280.544,191.626,112
-46.5649,540.192,52.1839,64
154.302,-8.88165,495.134,79
348.868,-311.83,337.577,68
159.109,-204.793,-216.148,103
-385.461,-80.5023,214.09,112
309.15,117.607,-439.391,80
80.746,553.117,115.289,89
379.949,-81.3506,-242.325,146
-353.509,-156.914,468.083,56
407.364,372.295,53.9592,113
-375,92.5203,275.826,139
-449.397,-153.395,380.672,102
-166.466,-291.416,-258.685,110
369.539,-112.945,-1.84061,113
